courseNum,courseName,profName,1reg,1quota,2reg,2quota,3reg,3quota,4reg,4quota,exreg,exquota,totalreg,totalquota,reg,quota
PHYS151-16, 일반물리학및연습Ⅰ,이철의 PHYS151-16,0,none,0,none,0,none,0,none,0,5,0,100 + 5,0,100
PHYS183-01, 생명물리학및연습,이경진 PHYS183-01,2,none,3,none,4,none,2,none,0,5,11,100 + 5,11,100
CHEM150-01, 일반화학및연습,권영완 CHEM150-01,6,180,0,0,0,0,0,0,0,9,6,180 + 9,6,180
CHEM150-02, 일반화학및연습,권영완 CHEM150-02,1,none,3,none,4,none,2,none,0,7,10,140 + 7,10,140
CHEM151-01, 일반화학및연습Ⅰ,우한영 CHEM151-01,2,60,0,0,0,0,0,0,0,3,2,60 + 3,2,60
CHEM151-02, 일반화학및연습Ⅰ(영강),곽경원 CHEM151-02,5,90,13,10,5,0,4,0,1,15,28,100 + 15,27,100
CHEM151-03, 일반화학및연습Ⅰ,최종호 CHEM151-03,0,80,0,0,0,0,0,0,0,4,0,80 + 4,0,80
CHEM151-04, 일반화학및연습Ⅰ(영강),정광섭 CHEM151-04,4,95,8,25,6,0,5,0,0,18,23,120 + 18,23,120
CHEM151-05, 일반화학및연습Ⅰ,이광렬 CHEM151-05,0,90,0,0,0,0,0,0,0,4,0,90 + 4,0,90
CHEM151-06, 일반화학및연습Ⅰ,최기항 CHEM151-06,2,60,5,10,5,10,7,10,0,4,19,90 + 4,19,90
CHEM151-07, 일반화학및연습Ⅰ(영강),김희진 CHEM151-07,4,108,0,0,0,0,0,0,1,16,5,108 + 16,4,108
CHEM151-08, 일반화학및연습Ⅰ, CHEM151-08,2,100,0,0,0,0,0,0,0,5,2,100 + 5,2,100
CHEM151-09, 일반화학및연습Ⅰ(영강),김희진 CHEM151-09,2,120,0,0,0,0,0,0,0,18,2,120 + 18,2,120
CHEM151-10, 일반화학및연습Ⅰ,하덕찬 CHEM151-10,2,80,0,0,0,0,0,0,0,4,2,80 + 4,2,80
CHEM151-11, 일반화학및연습Ⅰ,홍창섭 CHEM151-11,4,120,4,0,11,0,4,0,0,6,23,120 + 6,23,120
CHEM151-12, 일반화학및연습Ⅰ,한호규 CHEM151-12,9,none,5,none,15,none,7,none,0,5,36,100 + 5,36,100
CHEM157-01, 일반화학(영강),심상희 CHEM157-01,0,70,0,0,0,0,0,0,0,10,0,70 + 10,0,70
CHEM157-02, 일반화학,한호규 CHEM157-02,0,70,0,0,0,0,0,0,0,3,0,70 + 3,0,70
EAES151-01, 지구환경과학및연습I,김형수 EAES151-01,3,none,2,none,0,none,0,none,0,3,5,60 + 3,5,60
EAES151-02, 지구환경과학및연습I,서지은 EAES151-02,0,none,0,none,0,none,0,none,0,3,0,60 + 3,0,60
EAES151-03, 지구환경과학및연습I,이의형 EAES151-03,4,none,0,none,0,none,1,none,0,3,5,60 + 3,5,60
MATH161-01, 미적분학및연습I,김도윤 MATH161-01,0,none,1,none,0,none,0,none,0,0,1,53 + 0,1,53
MATH161-02, 미적분학및연습I,황진옥 MATH161-02,0,none,0,none,0,none,0,none,0,0,0,53 + 0,0,53
MATH161-03, 미적분학및연습I,김기택 MATH161-03,0,none,0,none,0,none,0,none,0,0,0,53 + 0,0,53
MATH161-04, 미적분학및연습I,황진옥 MATH161-04,0,none,0,none,0,none,0,none,0,0,0,53 + 0,0,53
MATH161-05, 미적분학및연습I,고원률 MATH161-05,1,none,0,none,4,none,2,none,0,0,7,43 + 0,7,43
MATH161-06, 미적분학및연습I,황진옥 MATH161-06,0,none,0,none,0,none,0,none,0,0,0,50 + 0,0,50
MATH161-07, 미적분학및연습I,박지훈 MATH161-07,0,none,0,none,0,none,0,none,0,0,0,50 + 0,0,50
MATH161-08, 미적분학및연습I,강우석 MATH161-08,0,none,0,none,0,none,0,none,0,0,0,50 + 0,0,50
MATH161-09, 미적분학및연습I,조규동 MATH161-09,2,none,0,none,0,none,0,none,0,0,2,50 + 0,2,50
MATH161-10, 미적분학및연습I,권영우 MATH161-10,0,none,0,none,0,none,0,none,0,0,0,50 + 0,0,50
MATH161-11, 미적분학및연습I,최은선 MATH161-11,0,none,0,none,0,none,0,none,0,0,0,53 + 0,0,53
MATH161-12, 미적분학및연습I,장정환 MATH161-12,1,none,1,none,0,none,0,none,0,0,2,53 + 0,2,53
MATH161-13, 미적분학및연습I,이경화 MATH161-13,1,none,0,none,0,none,0,none,0,0,1,55 + 0,1,55
MATH161-14, 미적분학및연습I,김미정 MATH161-14,0,none,0,none,0,none,0,none,0,0,0,55 + 0,0,55
MATH161-15, 미적분학및연습I,이형용 MATH161-15,2,none,0,none,0,none,0,none,0,0,2,55 + 0,2,55
MATH161-16, 미적분학및연습I,조규동 MATH161-16,0,none,0,none,0,none,0,none,0,0,0,55 + 0,0,55
MATH161-17, 미적분학및연습I,강우석 MATH161-17,0,none,0,none,0,none,0,none,0,0,0,52 + 0,0,52
MATH161-18, 미적분학및연습I,김기택 MATH161-18,1,none,0,none,0,none,0,none,0,0,1,55 + 0,1,55
MATH161-19, 미적분학및연습I,강창헌 MATH161-19,0,none,0,none,0,none,0,none,0,0,0,75 + 0,0,75
MATH161-20, 미적분학및연습I,김재현 MATH161-20,1,none,4,none,0,none,0,none,0,0,5,75 + 0,5,75
MATH161-21, 미적분학및연습I,강창헌 MATH161-21,1,none,0,none,0,none,0,none,0,0,1,66 + 0,1,66
MATH161-22, 미적분학및연습I(영강),유상현 MATH161-22,9,none,25,none,3,none,5,none,3,7,45,53 + 7,42,53
MATH161-23, 미적분학및연습I,강창헌 MATH161-23,5,none,21,none,4,none,0,none,0,0,30,60 + 0,30,60
MATH161-24, 미적분학및연습I(영강), MATH161-24,0,none,0,none,0,none,0,none,0,7,0,53 + 7,0,53
MATH161-25, 미적분학및연습I,"권보현,고원률 MATH161-25",2,none,28,none,20,none,15,none,0,0,65,40 + 0,65,40
MATH161-26, 미적분학및연습I(영강),권보현 MATH161-26,4,none,0,none,4,none,2,none,1,8,11,55 + 8,10,55
MATH161-27, 미적분학및연습I(영강),이영선 MATH161-27,18,none,16,none,10,none,9,none,0,8,53,55 + 8,53,55
MATH161-28, 미적분학및연습I,김기택 MATH161-28,23,none,30,none,13,none,17,none,0,0,83,60 + 0,83,60
MATH161-29, 미적분학및연습I,조규동 MATH161-29,9,none,16,none,6,none,6,none,0,0,37,60 + 0,37,60
MATH162-01, 미적분학및연습II,강우석 MATH162-01,2,none,9,none,10,none,15,none,0,0,36,65 + 0,36,65
ARCH203-00, 건축학개론(영강), ARCH203-00,0,none,0,none,0,none,0,none,4,6,4,44 + 6,0,44
EGRN121-00, 기술창업을위한가상공학실험I,"강정원,이재철 이병양,오승주 손상영,이형민 EGRN121-00",0,none,1,none,0,none,1,none,0,1,2,34 + 1,2,34
EGRN150-01, 공업역학(영강),이종구 EGRN150-01,3,none,14,none,1,none,0,none,0,0,18,0 + 0,18,0
EGRN151-01, 컴퓨터언어및실습,정승권 EGRN151-01,2,none,8,none,25,none,3,none,0,2,38,48 + 2,38,48
EGRN151-02, 컴퓨터언어및실습,최회련 EGRN151-02,2,none,26,none,3,none,1,none,0,2,32,58 + 2,32,58
EGRN400-00, 공학도를위한기업가정신,백경록 EGRN400-00,0,none,0,none,2,none,8,none,0,6,10,138 + 6,10,138
CHBE153-00, 화공생명공학컴퓨팅및정보학입문(영강),허준 CHBE153-00,3,none,23,none,19,none,4,none,1,7,50,50 + 7,49,50
IMEN151-01, 선형대수,최대식 IMEN151-01,2,none,9,none,8,none,9,none,1,3,29,60 + 3,28,60
IMEN151-02, 선형대수,최대식 IMEN151-02,2,none,66,none,19,none,12,none,1,3,100,60 + 3,99,60
HEED197-01, 결혼과가족,방은정 HEED197-01,7,none,49,none,17,none,27,none,0,3,100,77 + 3,100,77
HEED197-02, 결혼과가족,방은정 HEED197-02,10,none,55,none,27,none,51,none,1,3,144,77 + 3,143,77
GEOG151-00, 지리학입문,장규진 GEOG151-00,5,none,23,none,10,none,4,none,2,3,44,70 + 3,42,70
HISE131-00, 한국역사와문화입문,김경란 HISE131-00,3,none,8,none,1,none,2,none,1,1,15,39 + 1,14,39
HISE133-00, 일본역사와문화입문,서민교 HISE133-00,1,none,10,none,3,none,5,none,0,2,19,48 + 2,19,48
HISE134-00, 서양문화사입문,박혜정 HISE134-00,2,none,9,none,2,none,2,none,0,2,15,50 + 2,15,50
NRSG156-00, 인간심리와행동,박미연 NRSG156-00,3,none,46,none,6,none,2,none,0,0,57,75 + 0,57,75
NRSG159-00, 건강의사소통,한금선 NRSG159-00,3,none,47,none,4,none,2,none,0,0,56,75 + 0,56,75
COSE101-01, 컴퓨터프로그래밍I(영강),허준범 COSE101-01,5,none,6,none,5,none,0,none,4,11,20,79 + 11,16,79
COSE101-02, 컴퓨터프로그래밍I,차성덕 COSE101-02,2,none,2,none,0,none,2,none,0,4,6,86 + 4,6,86
COSE101-03, 컴퓨터프로그래밍I,채정민 COSE101-03,6,none,3,none,6,none,2,none,0,3,17,70 + 3,17,70
COSE101-04, 컴퓨터프로그래밍I,채정민 COSE101-04,0,none,2,none,4,none,0,none,1,3,7,70 + 3,6,70
COSE111-01, 전산수학I, COSE111-01,3,none,3,none,9,none,4,none,0,4,19,83 + 4,19,83
COSE111-02, 전산수학I,김영식 COSE111-02,5,none,3,none,2,none,0,none,0,4,10,96 + 4,10,96
ARDE113-00, 미술과문화,조은정 ARDE113-00,3,none,28,none,13,none,16,none,0,0,60,25 + 0,60,25
ARDE125-00, 현대아시아미술개론,조은정 ARDE125-00,2,none,15,none,6,none,6,none,0,0,29,25 + 0,29,25
ARDE158-00, 디자인론,최재희 ARDE158-00,9,none,29,none,21,none,14,none,0,0,73,35 + 0,73,35
ARDE162-00, 서양미술사,조은정 ARDE162-00,4,none,22,none,11,none,8,none,0,0,45,25 + 0,45,25
ARDE183-00, 한국미술감상과비평,송희경 ARDE183-00,0,none,20,none,11,none,12,none,0,0,43,40 + 0,43,40
DISS115-00, 경제학입문(영강),Robert Rudolf DISS115-00,10,none,1,none,0,none,1,none,2,10,14,70 + 10,12,70
DISS123-00, 정치학입문(영강), DISS123-00,0,none,6,none,1,none,1,none,2,10,10,70 + 10,8,70
KHPM101-01, 사회와건강,이예지 KHPM101-01,0,50,7,10,7,9,7,8,0,3,21,77 + 3,21,77
KHPM101-02, 사회와건강(영강),김진호 KHPM101-02,0,50,0,10,2,9,1,8,3,11,6,77 + 11,3,77
KHPM103-00, 공중보건의역사,김승섭 KHPM103-00,4,80,28,10,4,10,6,10,0,5,42,110 + 5,42,110
CYDF150-00, 과목 1, CYDF150-00,0,none,0,none,2,none,0,none,0,0,2,50 + 0,2,50
CYDF153-00, 과목14,권헌영 CYDF153-00,1,none,3,none,10,none,1,none,0,0,15,50 + 0,15,50
CYDF157-00, 과목98,한희 CYDF157-00,0,none,11,none,0,none,9,none,0,0,20,50 + 0,20,50
IFLS156-01, 고급영어토론(영강),Glenn P. Sundeen IFLS156-01,2,none,8,none,6,none,1,none,3,4,20,27 + 4,17,27
IFLS156-02, 고급영어토론(영강),Glenn P. Sundeen IFLS156-02,1,none,17,none,5,none,2,none,0,4,25,27 + 4,25,27
IFLS306-00, 학술영작문-인문사회계(영강),Kenton Alan Lee IFLS306-00,1,none,1,none,1,none,2,none,2,3,7,25 + 3,5,25
IFLS307-00, 학술영작문-자연계(영강),Gil Michael Ian Coombe IFLS307-00,1,none,3,none,1,none,0,none,1,3,6,25 + 3,5,25
IFLS308-01, 미디어영어(영강),Michael D. Blackwood IFLS308-01,6,none,22,none,5,none,8,none,3,4,44,27 + 4,41,27
IFLS308-02, 미디어영어(영강),Michael D. Blackwood IFLS308-02,20,none,20,none,3,none,5,none,0,4,48,27 + 4,48,27
IFLS309-01, 비즈니스영어(영강),Peter S. Sylvestre IFLS309-01,1,none,9,none,14,none,15,none,2,4,41,27 + 4,39,27
IFLS309-02, 비즈니스영어(영강),Peter S. Sylvestre IFLS309-02,7,none,14,none,11,none,17,none,2,4,51,27 + 4,49,27
IFLS319-01, 영어발표와연설(영강),Cheryl Faye Magnant IFLS319-01,1,none,5,none,0,none,1,none,3,4,10,27 + 4,7,27
IFLS319-02, 영어발표와연설(영강),Paulette M. Hawkins IFLS319-02,5,none,11,none,5,none,2,none,4,4,27,27 + 4,23,27
IFLS320-01, 영어를통한비판적사고(영강),Anthony Death IFLS320-01,0,none,1,none,4,none,1,none,0,4,6,27 + 4,6,27
IFLS320-02, 영어를통한비판적사고(영강),Alexander Vos IFLS320-02,3,none,3,none,1,none,2,none,2,4,11,27 + 4,9,27
IFLS332-00, 학문목적고급영어(영강),Michael A. Mumford IFLS332-00,0,none,1,none,0,none,0,none,1,4,2,27 + 4,1,27
JURA150-01, 법학통론,이상돈 JURA150-01,0,105,0,10,1,20,0,15,1,7,2,150 + 7,1,150
JURA150-02, 법학통론, JURA150-02,0,38,4,45,3,15,4,10,1,5,12,108 + 5,11,108
JURA150-03, 법학통론, JURA150-03,3,none,18,none,6,none,7,none,1,7,35,145 + 7,34,145
JURA150-04, 법학통론,이은주 JURA150-04,2,none,17,none,3,none,4,none,1,3,27,76 + 3,26,76
JURA150-05, 법학통론,남중권 JURA150-05,7,none,7,none,5,none,3,none,2,7,24,145 + 7,22,145
IFLS150-00, 영어통역과번역,최성희 IFLS150-00,2,none,0,none,2,none,5,none,0,1,9,30 + 1,9,30
IFLS162-02, 기업영어실습(영강),박혜순 IFLS162-02,0,none,2,none,9,none,7,none,0,4,18,30 + 4,18,30
IFLS162-03, 기업영어실습(영강),김소희 IFLS162-03,2,none,4,none,4,none,6,none,2,4,18,30 + 4,16,30
IFLS162-04, 기업영어실습(영강),김소희 IFLS162-04,1,none,3,none,9,none,4,none,0,4,17,30 + 4,17,30
IFLS177-00, 시사중국어(외국어강의),장영희 IFLS177-00,3,none,15,none,1,none,8,none,0,1,27,30 + 1,27,30
IFLS179-00, 영상중국어(외국어강의),손주연 IFLS179-00,8,none,27,none,8,none,7,none,0,1,50,30 + 1,50,30
IFLS180-00, 실용중국어작문(외국어강의),WU XIAOLI IFLS180-00,0,none,12,none,7,none,6,none,0,1,25,30 + 1,25,30
IFLS210-00, 시사영어(영강),최소담 IFLS210-00,7,none,11,none,8,none,3,none,1,4,30,30 + 4,29,30
IFLS225-00, 프랑스어독해Ⅰ(외국어강의),김선경 IFLS225-00,3,none,13,none,2,none,3,none,0,1,21,30 + 1,21,30
IFLS227-00, 불영번역연습(외국어강의),김선경 IFLS227-00,1,none,19,none,4,none,3,none,0,1,27,30 + 1,27,30
IFLS235-00, 중급스페인어회화(외국어강의), IFLS235-00,0,none,3,none,3,none,2,none,0,1,8,30 + 1,8,30
IFLS256-01, 시사일본어(외국어강의),박성희 IFLS256-01,6,none,12,none,11,none,4,none,1,1,34,30 + 1,33,30
IFLS256-02, 시사일본어(외국어강의),김보경 IFLS256-02,0,none,1,none,3,none,0,none,0,1,4,30 + 1,4,30
IFLS256-03, 시사일본어(외국어강의),이가현 IFLS256-03,0,none,1,none,2,none,0,none,0,1,3,30 + 1,3,30
IFLS257-01, 영상일본어(외국어강의),CHIBA SAYURI IFLS257-01,1,none,9,none,6,none,3,none,0,1,19,30 + 1,19,30
IFLS257-02, 영상일본어(외국어강의),김경미 IFLS257-02,0,none,4,none,5,none,7,none,0,1,16,30 + 1,16,30
IFLS257-03, 영상일본어(외국어강의),이가현 IFLS257-03,1,none,3,none,0,none,0,none,0,1,4,30 + 1,4,30
IFLS258-00, 비즈니스일본어(외국어강의),류정훈 IFLS258-00,0,none,7,none,8,none,2,none,0,1,17,30 + 1,17,30
IFLS259-01, 일본어작문Ⅰ(외국어강의),CHIBA SAYURI IFLS259-01,0,none,7,none,1,none,1,none,0,1,9,30 + 1,9,30
IFLS259-02, 일본어작문Ⅰ(외국어강의),김경미 IFLS259-02,3,none,2,none,5,none,3,none,0,1,13,30 + 1,13,30
IFLS261-01, 일본어독해Ⅰ(외국어강의),박성희 IFLS261-01,2,none,11,none,8,none,9,none,1,1,31,30 + 1,30,30
IFLS261-02, 일본어독해Ⅰ(외국어강의),주현숙 IFLS261-02,0,none,3,none,1,none,1,none,0,1,5,30 + 1,5,30
IFLS269-00, 스페인어문법Ⅰ(외국어강의),신태식 IFLS269-00,2,none,19,none,20,none,9,none,0,1,50,30 + 1,50,30
IFLS274-01, 비즈니스중국어(외국어강의),노혜정 IFLS274-01,7,none,20,none,6,none,8,none,1,1,42,30 + 1,41,30
IFLS274-02, 비즈니스중국어(외국어강의),노혜정 IFLS274-02,7,none,23,none,4,none,0,none,0,1,34,30 + 1,34,30
IFLS274-03, 비즈니스중국어(외국어강의),윤순일 IFLS274-03,6,none,17,none,3,none,2,none,0,1,28,30 + 1,28,30
IFLS274-04, 비즈니스중국어(외국어강의),조은정 IFLS274-04,0,none,0,none,0,none,0,none,0,1,0,30 + 1,0,30
IFLS282-00, 학술일본어Ⅰ(외국어강의),김보경 IFLS282-00,0,none,1,none,1,none,0,none,1,1,3,30 + 1,2,30
IFLS289-00, 영상스페인어(외국어강의), IFLS289-00,0,none,2,none,2,none,4,none,0,1,8,30 + 1,8,30
IFLS293-00, 스페인어독해(외국어강의),신태식 IFLS293-00,0,none,11,none,7,none,9,none,0,1,27,30 + 1,27,30
IFLS298-00, 비즈니스독일어,이정현 IFLS298-00,1,none,5,none,1,none,1,none,0,1,8,30 + 1,8,30
IFLS299-00, 독일어문법,이정현 IFLS299-00,0,none,1,none,3,none,0,none,0,1,4,30 + 1,4,30
IFLS302-01, 영어읽기와토론I(영강),최소담 IFLS302-01,3,none,2,none,2,none,6,none,1,4,14,30 + 4,13,30
IFLS302-02, 영어읽기와토론I(영강),이지영 IFLS302-02,4,none,11,none,0,none,1,none,0,4,16,30 + 4,16,30
IFLS302-03, 영어읽기와토론I(영강),이진형 IFLS302-03,8,none,23,none,9,none,9,none,0,4,49,30 + 4,49,30
IFLS302-04, 영어읽기와토론I(영강),황지연 IFLS302-04,1,none,7,none,4,none,1,none,0,4,13,30 + 4,13,30
IFLS302-05, 영어읽기와토론I(영강),유영현 IFLS302-05,1,none,0,none,0,none,0,none,0,4,1,30 + 4,1,30
IFLS302-06, 영어읽기와토론I(영강),전범수 IFLS302-06,1,none,1,none,0,none,1,none,0,4,3,30 + 4,3,30
IFLS302-07, 영어읽기와토론I(영강),최선영 IFLS302-07,1,none,9,none,2,none,3,none,0,4,15,30 + 4,15,30
IFLS302-08, 영어읽기와토론I(영강),전범수 IFLS302-08,1,none,0,none,0,none,0,none,0,4,1,30 + 4,1,30
IFLS304-00, 고급영문법(영강),이지영 IFLS304-00,5,none,17,none,7,none,7,none,0,4,36,30 + 4,36,30
IFLS305-01, 실용영어읽기와쓰기(영강),최소담 IFLS305-01,2,none,0,none,2,none,1,none,0,4,5,30 + 4,5,30
IFLS305-02, 실용영어읽기와쓰기(영강),김선희 IFLS305-02,4,none,17,none,2,none,5,none,4,4,32,30 + 4,28,30
IFLS305-03, 실용영어읽기와쓰기(영강),유영현 IFLS305-03,0,none,0,none,0,none,0,none,2,4,2,30 + 4,0,30
IFLS305-04, 실용영어읽기와쓰기(영강),이진형 IFLS305-04,4,none,9,none,6,none,7,none,1,4,27,30 + 4,26,30
IFLS305-05, 실용영어읽기와쓰기(영강),김선희 IFLS305-05,2,none,13,none,3,none,2,none,1,4,21,30 + 4,20,30
IFLS322-00, 영상독일어,이상욱 IFLS322-00,3,none,21,none,3,none,5,none,0,1,32,30 + 1,32,30
IFLS324-01, 독일어CEFR(AII-I)(외국어강의),Harald Gaerber IFLS324-01,1,none,17,none,3,none,1,none,0,1,22,30 + 1,22,30
IFLS324-02, 독일어CEFR(AII-I)(외국어강의),Malte Kelpin IFLS324-02,2,none,15,none,3,none,3,none,0,1,23,30 + 1,23,30
GEST015-00, 생명의이해,"신정섭,박세호 GEST015-00",1,25,12,20,3,12,6,10,0,3,22,67 + 3,22,67
GEST024-00, 생물학적인간,나흥식 GEST024-00,11,140,95,120,25,120,29,97,0,23,160,477 + 23,160,477
GEST028-00, 환경과사회,김지형 GEST028-00,3,25,15,20,4,12,7,10,1,3,30,67 + 3,29,67
GEST029-00, 자연재해의이해,유철상 GEST029-00,31,120,152,100,40,90,25,90,1,20,249,400 + 20,248,400
GEST030-00, 바이오산업과생명공학기술(영강),김승욱 GEST030-00,5,30,31,25,14,22,17,10,2,13,69,87 + 13,67,87
GEST045-00, 인간과식량,서용원 GEST045-00,5,30,61,25,23,21,11,10,0,4,100,86 + 4,100,86
GEST065-00, 性의과학적이해,고용 GEST065-00,30,9,120,31,74,31,56,10,0,4,280,81 + 4,280,81
GEST071-00, 생활속의생물학,정남현 GEST071-00,0,25,11,25,5,12,2,10,3,3,21,72 + 3,18,72
GEST078-00, 곰팡이와인간,신현동 GEST078-00,6,25,25,25,2,15,3,12,0,3,36,77 + 3,36,77
GEST083-00, 생명과유전의이해,홍기창 GEST083-00,4,25,25,20,5,12,7,10,0,3,41,67 + 3,41,67
GEST087-00, 생명공학에서바라본인체의신비(영강),김익환 GEST087-00,30,25,75,18,29,10,41,8,7,9,182,61 + 9,175,61
GEST090-00, 미생물과건강,김세헌 GEST090-00,0,25,5,20,2,12,1,10,0,3,8,67 + 3,8,67
GEST133-00, 식품과건강,장효일 GEST133-00,6,25,30,20,12,12,9,10,0,3,57,67 + 3,57,67
GEST138-00, 인간과동물,손용석 GEST138-00,4,25,6,20,3,12,5,10,0,3,18,67 + 3,18,67
GELA050-00, 한국현대시산책,고형진 GELA050-00,8,25,48,20,17,12,10,10,0,3,83,67 + 3,83,67
GELA061-00, 중남미문학의이해,송상기 GELA061-00,10,25,40,20,21,12,16,10,0,3,87,67 + 3,87,67
GELA077-00, 어떻게영화를읽을것인가,편장완 GELA077-00,29,80,58,65,40,40,46,15,1,10,174,200 + 10,173,200
GELA107-00, 한국고전문학과배경사상,장효현 GELA107-00,28,25,77,20,33,12,42,10,0,3,180,67 + 3,180,67
GELA131-00, 한국의젊은시인들,오형엽 GELA131-00,3,25,23,20,8,12,11,10,0,3,45,67 + 3,45,67
GELA132-00, 현대음악의이해,류경선 GELA132-00,18,16,72,16,49,23,39,23,0,3,178,78 + 3,178,78
GELA133-00," 한시,영화와엮어읽기",임준철 GELA133-00,2,30,18,30,2,10,2,7,0,3,24,77 + 3,24,77
GELA134-00, 클래식음악의이해와감상,류경선 GELA134-00,18,16,63,16,51,23,42,23,1,3,175,78 + 3,174,78
GELA138-00, 사진과탈근대사회,김승현 GELA138-00,15,25,60,20,31,12,27,10,2,3,135,67 + 3,133,67
GELA140-00, 동서양의사랑시,"김재혁,손주경 장성현,김종훈 GELA140-00",2,80,11,76,3,65,5,65,0,14,21,286 + 14,21,286
GESO068-00, 현대식품생산과소비의사회학,김철규 GESO068-00,12,25,44,20,13,12,13,10,0,3,82,67 + 3,82,67
GESO101-00, 범죄와사회,홍영기 GESO101-00,124,120,270,100,129,70,147,63,9,17,679,353 + 17,670,353
GESO108-00, 일본과동아시아,서승원 GESO108-00,15,25,54,20,15,12,12,10,1,3,97,67 + 3,96,67
GESO120-00, 동아시아공동체,박홍규 GESO120-00,2,25,18,20,0,12,4,10,1,3,25,67 + 3,24,67
GESO143-00, 중국의대외정책과동아시아국제관계,이정남 GESO143-00,23,45,70,40,22,20,18,10,0,5,133,115 + 5,133,115
GESO146-00, 글로벌시대와‘세계시민’의로고스,김은기 GESO146-00,13,25,60,20,28,12,28,10,0,3,129,67 + 3,129,67
GESO153-00, 스트레스관리와감정조절(영강),정지선 GESO153-00,40,25,63,18,56,10,53,8,16,9,228,61 + 9,212,61
GESO155-00, 사랑의심리학,고영건 GESO155-00,21,120,126,100,59,90,38,90,3,20,247,400 + 20,244,400
KORE107-00, 한국고전의세계,안득용 KORE107-00,0,none,2,none,2,none,3,none,1,2,8,50 + 2,7,50
KORE117-00, 비교문학의이해,전성희 KORE117-00,0,none,3,none,2,none,4,none,0,2,9,40 + 2,9,40
KORE119-00, 한국문학과세계문학,박헌호 KORE119-00,0,none,3,none,2,none,2,none,2,3,9,70 + 3,7,70
KORE128-00, 한국근대문학과영화, KORE128-00,7,none,5,none,3,none,3,none,4,3,22,70 + 3,18,70
KORE129-00, 한국민요와대중가요,박인혜 KORE129-00,1,none,30,none,9,none,8,none,4,3,52,70 + 3,48,70
KORE134-00, 아동청소년문학의이해, KORE134-00,3,none,16,none,4,none,4,none,0,3,27,60 + 3,27,60
KORE137-01, 학업한국어말하기,이주미 KORE137-01,2,none,3,none,2,none,1,none,2,1,10,30 + 1,8,30
KORE137-02, 학업한국어말하기,손다정 KORE137-02,10,none,10,none,2,none,8,none,5,1,35,30 + 1,30,30
KORE138-01, 학업한국어강독,이승연 KORE138-01,12,none,10,none,3,none,4,none,3,2,32,40 + 2,29,40
KORE138-02, 학업한국어강독,노정은 KORE138-02,9,none,5,none,1,none,2,none,7,2,24,40 + 2,17,40
KORE139-01, 학업한국어듣기, KORE139-01,2,none,4,none,1,none,2,none,2,2,11,40 + 2,9,40
KORE139-02, 학업한국어듣기,김지애 KORE139-02,15,none,14,none,3,none,6,none,3,2,41,40 + 2,38,40
KORE140-01, 학업한국어작문, KORE140-01,1,none,4,none,0,none,1,none,1,1,7,20 + 1,6,20
KORE140-02, 학업한국어작문,이주미 KORE140-02,4,none,7,none,1,none,5,none,4,1,21,20 + 1,17,20
KORE141-00, 한국어의역사, KORE141-00,6,none,12,none,2,none,1,none,6,3,27,77 + 3,21,77
KORE146-00, 한국어의사소통능력과리더십,도원영 KORE146-00,5,none,23,none,11,none,6,none,4,2,49,40 + 2,45,40
KORE153-00, 한국현대문학의쟁점들,강웅식 KORE153-00,0,none,2,none,0,none,0,none,0,2,2,40 + 2,2,40
KORE155-00, 문학과여성,박영민 KORE155-00,5,none,21,none,14,none,11,none,2,3,53,70 + 3,51,70
KORE156-00, 한국어어문규범의이해와적용,김숙정 KORE156-00,2,none,13,none,5,none,4,none,2,4,26,80 + 4,24,80
KORE157-00, 한국근대문학과도시,최은영 KORE157-00,0,none,6,none,2,none,2,none,2,2,12,50 + 2,10,50
ENGL101-00, 영미단편강독,김동욱 ENGL101-00,4,none,11,none,4,none,3,none,0,0,22,67 + 0,22,67
PHIL101-00, 문학과철학, PHIL101-00,1,none,2,none,3,none,2,none,0,0,8,0 + 0,8,0
PHIL103-00, 경제와윤리,김경수 PHIL103-00,1,none,4,none,1,none,0,none,0,1,6,39 + 1,6,39
PHIL104-01, 성과욕망의철학,연희원 PHIL104-01,1,none,8,none,4,none,3,none,0,2,16,48 + 2,16,48
PHIL104-02, 성과욕망의철학,홍경실 PHIL104-02,4,none,26,none,9,none,7,none,1,2,47,48 + 2,46,48
PHIL109-01, 철학이란무엇인가?,김화성 PHIL109-01,1,none,5,none,0,none,0,none,0,2,6,45 + 2,6,45
PHIL109-02, 철학이란무엇인가?, PHIL109-02,1,none,2,none,1,none,0,none,0,2,4,45 + 2,4,45
PHIL114-01, 현대철학의탐구,임건태 PHIL114-01,3,none,6,none,0,none,3,none,0,1,12,39 + 1,12,39
PHIL114-02, 현대철학의탐구,조홍준 PHIL114-02,3,none,14,none,2,none,2,none,0,1,21,39 + 1,21,39
PHIL120-00, 그리스신화와비극, PHIL120-00,0,none,4,none,3,none,1,none,1,2,9,53 + 2,8,53
PHIL121-00, 한국사상산책,김문용 PHIL121-00,0,none,1,none,0,none,0,none,1,2,2,48 + 2,1,48
PHIL122-00, 문화의철학적이해,강용수 PHIL122-00,0,none,5,none,4,none,5,none,0,2,14,43 + 2,14,43
PHIL124-01, 현대사회의윤리적쟁점들,강경덕 PHIL124-01,7,none,51,none,23,none,18,none,0,3,99,67 + 3,99,67
PHIL124-02, 현대사회의윤리적쟁점들, PHIL124-02,2,none,8,none,5,none,0,none,1,3,16,67 + 3,15,67
